start,duration,text
0.0,15.4," Okay, so let's get started."
15.4,5.1, Today's lecture we're going to do a little bit of a recap of the last lecture.
20.5,5.379999999999999, We had begun talking about binary numbers and then we're going to dive into our second
25.88,5.800000000000001," algorithm of the class, the approximation method algorithm."
31.68,5.160000000000004, So let's remember the motivation we had for even talking about binary numbers and how
36.84,3.1599999999999966, numbers are represented in the computer in the first place.
40.0,2.5600000000000023, And the motivation was this piece of code.
42.56,1.3199999999999932, So it's very simple.
43.879999999999995,7.719999999999999, We have an initial x is zero and then we have a loop that just adds point one to itself
51.6,6.560000000000002, ten times and then we printed whether that sum equals one.
58.160000000000004,3.479999999999997, And what we saw was that it was false.
61.64,2.6000000000000085, Printing x equivalent to one was false.
64.24000000000001,4.9199999999999875, So then we printed what the actual value of x was after adding point one to itself many
69.16,6.240000000000009, ten times and we saw that that summation was actually point 9999999.
75.4,3.6799999999999926, And of course to Python point 999 is not equal to one.
79.08,4.760000000000005, So that's why we had printed false for x equivalent to one.
83.84,2.0, That expression.
85.84,1.3999999999999915, And so this is our motivation.
87.24,5.400000000000006, Why in the world does this happen in programming and Python and something like this could really
92.64,4.640000000000001," screw us up, right, if we're not even able to compare floating point numbers."
97.28,4.200000000000003, So last lecture we ended with this piece of code.
101.48,7.239999999999995, It was a way for us to get the binary representation of a number in base ten.
108.72,5.040000000000006," So given some number we followed a really simple recipe, a really simple algorithm to convert"
113.76,3.1999999999999886, that number into base two.
116.96,5.040000000000006," The stuff that's in boxes, let's not worry about it for now, but let's look at just"
122.0,1.9599999999999937, this part right here.
123.96,2.8800000000000097, So the stuff that's in between the two boxes.
126.84,4.560000000000002, And this is the part that does most of the work for us or all of the work even for us.
131.4,5.159999999999997, It basically creates a string initially empty.
136.56,7.199999999999989, And the idea was that we were going to prepend either zero or one to that string.
143.76,2.960000000000008, Depending on whether the number we had was odd or even.
146.72,7.719999999999999," So for a number like 19, if we wanted to convert 19 base ten into base two, what the algorithm"
154.44,4.0, was doing is over here in the loop.
158.44,6.560000000000002," It says while the num, this num, whatever it is, initially 19 is still greater than zero,"
165.0,3.280000000000001, let's get the remainder when we divide the number by two.
168.28,2.8400000000000034, So that's what this num percent two is doing.
171.12,1.6800000000000068, It's either getting a zero or one.
172.8,6.159999999999997," So 19, the remainder when we divide 19 by two is one."
178.96,1.4399999999999977, And we're going to prepend.
180.4,5.439999999999998," So we're casting this one integer to a string and prepending it to this result, which"
185.84,2.240000000000009, is initially empty.
188.08,1.6799999999999784, So that's what this line is doing.
189.76,2.1200000000000045, Result equals this thing here.
191.88,3.8000000000000114, And then we're going to take our number and integer divided by two.
195.68,3.719999999999999, So we're going to take the number 19 and divide it by two.
199.4,3.6799999999999784," So that's going to be 9.5, but we're only interested in the integer portion of it."
203.07999999999998,1.200000000000017, So 9.
204.28,4.280000000000001, And then the loop does the check again.
208.56,1.5999999999999943, Is 9 still greater than zero?
210.16,1.0, It is.
211.16,3.8799999999999955, So then we're going to say what's the remainder when we divide 9 by two?
215.04,1.1599999999999966, It's another one.
216.2,6.439999999999998, So we're going to prepend it that remainder to the string that we're building up.
222.64,2.240000000000009," And again, we're going to divide this number by two."
224.88,4.519999999999982, So now we have 4.5 and we only grab the integer portion of it.
229.39999999999998,1.0, Four.
230.39999999999998,5.439999999999998," And again, we ask what is the remainder when we divide four by two?"
235.83999999999997,1.8000000000000114, It's a zero.
237.64,5.1200000000000045, So we prepend the zero to our sort of this binary string we're building up.
242.76,1.5200000000000102," Again, we divided by two."
244.28,1.079999999999984, It's a two.
245.36,2.4799999999999898, The remainder when we divide two by two is zero.
247.84,1.3200000000000216, It's an even number.
249.16000000000003,1.759999999999991," Again, we divide two by two."
250.92000000000002,1.0, It's a one.
251.92000000000002,7.920000000000016, And the remainder we get when we divide one by two is a one.
259.84000000000003,4.839999999999975," And so this is the string that we had eventually sort of systematically, right?"
264.68,3.519999999999982, Iteratively built up with this loop here.
268.2,3.240000000000009, And num after we divide this is going to be zero.
271.44,3.8000000000000114, And then we break out of the loop.
275.24,5.9599999999999795," So the binary representation of 19 was 1,0011 base 2."
281.2,3.480000000000018, We just kept it as a string.
284.68,6.480000000000018, The parts that are in red boxes is us dealing with a negative number.
291.16,6.359999999999957," So if the user wanted to convert negative 19 to a binary representation, this if else"
297.52,3.160000000000025, up here says is the number less than zero?
300.68,4.199999999999989," If yes, let's set a negative flag to true."
304.88,3.079999999999984, And let's just assume the user gave us a positive number.
307.96,4.880000000000052," So we convert that negative 19 to the absolute value of itself, positive 19."
312.84000000000003,4.559999999999945, This code goes through as if the user had given us a positive number.
317.4,4.640000000000043," And then at the end, we would get the same number as before."
322.04,3.759999999999991, Except that we're going to prepend a negative sign.
325.8,7.759999999999991, So the binary representation of negative 19 is just negative the same thing.
333.56,2.680000000000007," Okay, so that's, that was where we ended up."
336.24,2.480000000000018, We talked about these integers.
338.72,2.0," But now what about fractions, right?"
340.72,1.839999999999975, Integers seems really easy.
342.56,3.5200000000000387," There's a really easy simple procedure algorithm, right?"
346.08000000000004,2.67999999999995, Recipe for us to follow to get the binary representation.
348.76,2.480000000000018, But what about these fractions?
351.24,1.240000000000009," Oh, yes, sorry."
352.48,3.6000000000000227," So how does, because the negative rate, everything's going to be a zero or one."
356.08000000000004,3.3999999999999773, So how does it read negative?
359.48,3.1999999999999886," Here, here, oh, we just, it doesn't read it."
362.68,3.160000000000025, We just pretend like we were given a positive number.
365.84000000000003,3.4399999999999977, And then we just do the same process over again.
369.28000000000003,3.0," Okay, so the computer doesn't have a negative sign."
372.28000000000003,5.599999999999966," I mean, it, for the purposes of the algorithm, it doesn't need to know, because the number"
377.88,1.6000000000000227, will come out the same.
379.48,3.0400000000000205, We just flag it as being a negative number.
382.52000000000004,3.0399999999999636," And then at the end, we say, hey, we were actually given a negative number."
385.56,2.920000000000016, So let's just pop this negative sign right in front of it.
388.48,6.0," Okay, and then we'll talk about like the powers that like two is, but two, like are we like"
394.48,4.759999999999991, going left to right like descending powers or ascending powers?
399.24,3.840000000000032," We are actually doing ascending when we're building up the string, because we're going"
403.08000000000004,2.2399999999999523, right to left.
405.32,2.640000000000043," So we're, yeah, yeah, exactly."
407.96,4.600000000000023," So this is two to the zero, and this is two to the four."
412.56,3.159999999999968, Yeah.
415.71999999999997,4.079999999999984," So in terms of fractions, if we're thinking about what it means to talk about a fraction"
419.79999999999995,2.5600000000000023," in human readable base 10, right?"
422.35999999999996,1.8400000000000318, So number zero through nine.
424.2,5.0400000000000205," When we have zero point ABC, we're basically saying that's a divided by 10 plus b divided"
429.24,3.439999999999941, by 100 plus c divided by 1000 and so on.
432.67999999999995,4.080000000000041," And in base two, we're going to have the same sort of thing going on."
436.76,6.639999999999986," If we're talking about a base two representation of a number, zero point ABC, where now a,"
443.4,5.28000000000003," a, b or c is just zero or one instead of zero through nine, it's going to be the same thing."
448.68,4.839999999999975, So we would have a divided by two plus b divided by four plus c divided by eight and so
453.52,1.0, on.
454.52,3.920000000000016," So we're now we're dealing with powers of two instead of powers of 10, right?"
458.44,4.439999999999998," Because our base, our base is now two instead of 10."
462.88,4.240000000000009, So that means the binary representation of a decimal fraction basically means can we
467.12,5.560000000000002," find some sort of combination of these values, point five times a zero or one plus point"
472.68,5.159999999999968, two five times a zero one plus point one two five times zero one and so on and so on.
477.84,2.8799999999999955, So these are all the powers of two.
480.71999999999997,5.400000000000034," So I'll give you the recipe for how we can actually find the, the, the representation"
486.12,1.079999999999984, of a fraction.
487.2,3.759999999999991, And this is not something that we expect you to come up just like the recipe for this
490.96,2.6399999999999864, is not something we expect you to come up with.
493.59999999999997,4.680000000000007," But given the recipe, you should be able to sort of intuitively figure out what is the"
498.28,4.360000000000014," code that actually, you know, performs this, this, this, this action, right?"
502.64,3.1200000000000045, That does this recipe.
505.76,10.319999999999936," So the idea to convert a decimal number to a, a decimal fraction in base 10 to a fraction,"
516.0799999999999,4.2000000000000455," sorry, to a binary fraction, right, in base two is as follows."
520.28,4.639999999999986," So let's look at the decimal number three divided by eight, just as an example."
524.92,1.9600000000000364," So that's 0.375, right?"
