start,duration,text
0.0,14.120000000000001, So welcome to the last class.
14.120000000000001,1.1199999999999992, Please don't come on Wednesday.
15.24,1.7599999999999998, I will not be here.
17.0,4.48, Today we will just be tying up some loose ends regarding some topics that we've seen
21.48,1.8399999999999999, throughout the course.
23.32,5.84, And then I'm going to do just a wrap up of things we've learned and potential courses that
29.16,2.0, you might want to take after this.
31.16,6.320000000000004," Okay, so today, as I mentioned, we're going to tie up some loose ends regarding lists,"
37.480000000000004,1.0, dictionaries.
38.480000000000004,6.399999999999999, So those two topics are kind of going to be combined into one sort of kind of one part
44.88,1.759999999999998, of this lecture.
46.64,2.719999999999999, It's going to also include a little bit about complexity.
49.36,4.480000000000004, So just some things that we've learned kind of demystifying some details that I kind of
53.84,3.5600000000000023, skipped throughout the past few lectures.
57.4,2.479999999999997, And then we're going to talk about simulations.
59.879999999999995,6.040000000000006," So simulations are very, very useful, is a very useful idea that you can already do with"
65.92,1.3199999999999932, what you've learned in this class.
67.24,4.840000000000003, And I'll show you some useful places where you can apply computation and simulation
72.08,3.0799999999999983, to do some interesting things.
75.16,2.240000000000009, And then we'll do the wrap up.
77.4,3.759999999999991, So let's first start talking about lists.
81.16,5.8799999999999955," So lists were the first data structure that we encountered that was really useful, right?"
87.04,4.040000000000006, We did see strings and we did see two pulls and things like that.
91.08000000000001,5.239999999999995," But once we saw lists, it opened up a whole new world of possibilities for how we can manipulate"
96.32000000000001,1.0," data, right?"
97.32000000000001,2.6799999999999926, So lists are sequences of objects.
100.0,3.280000000000001, I kind of skipped past how they're actually implemented in memory.
103.28,2.4399999999999977, So I do want to talk about that a little bit.
105.72,8.760000000000005," But what we did talk about was the complexity, the asymptotic complexity of list operations."
114.48,1.9200000000000017," So some of these are, we're pretty obvious."
116.4,5.159999999999997," So the ones that are theta of n down here were obvious because, well, to check for equality"
121.56,3.4000000000000057," between two lists, you of course have to look at each element in the list, right?"
124.96000000000001,2.039999999999992, So that's theta of the length of the list.
127.0,4.719999999999999," To check whether an item is in a list or to iterate over list, obviously it's theta of n"
131.72,2.480000000000018, because you have to look at each element in the list.
134.20000000000002,4.199999999999989, But we didn't really talk about the complexities up here.
138.4,4.199999999999989, So accessing an item in the list specifically is theta of 1.
142.6,4.800000000000011, So that means if you have a list with a whole bunch of elements in it to grab the element
