start,duration,text
0.0,18.56," All right, let's get started."
18.56,6.32, So today we're going to be starting a completely new set of topics and we'll be talking about
24.88,2.6800000000000033, these topics for the next four lectures.
27.56,2.3599999999999994, And it's a big topic.
29.919999999999998,4.879999999999999, The big idea we're trying to accomplish in these next four lectures is for us to start
34.8,4.439999999999998, defining our own object types.
39.239999999999995,7.240000000000009, And we'll be defining these object types through these things called Python classes.
46.480000000000004,4.799999999999997," All right, so today's lecture will just give you a really, we'll define a really simple"
51.28,3.8400000000000034, object type and then we'll build up from there on.
55.12,6.359999999999999," So let's take a step back and think about particular objects, like really specific objects"
61.48,1.759999999999998, that we've been working with.
63.239999999999995,5.079999999999998," So for example, we've been working with probably the number 1234."
68.32,3.3200000000000074, We've been working with the float pi 3.14159.
71.64,6.11999999999999," We've been working with sequences of characters like HLLO with lists of numbers, right?"
77.75999999999999,3.200000000000003, So here's a list with those specific elements within it.
80.96,1.5600000000000023, And we've been working with dictionaries.
82.52,4.920000000000002, And here's a specific dictionary with these entries.
87.44,4.359999999999999," Now every one of these things up here is an object, right?"
91.8,1.8799999999999955, We have it in our program.
93.67999999999999,1.0799999999999983, We can manipulate it.
94.75999999999999,1.2800000000000011, We can add it to other things.
96.03999999999999,1.0, We can index.
97.03999999999999,1.240000000000009, We can do all these things.
98.28,4.319999999999993," But every one of these objects is basically has a certain type, right?"
102.6,5.799999999999997, We talked about this back in lecture one when I introduced types of objects.
108.39999999999999,1.4000000000000057, So what does that mean?
109.8,5.519999999999996, Well in that lecture I said that the type of an object basically tells us the kinds of
115.32,1.6000000000000085," things that we can do with it, right?"
116.92,3.719999999999999, So the things you can do with a number are going to be different than the kinds of things
120.64,1.1599999999999966, you can do with strings.
121.8,4.679999999999993, And we've been seeing this since that lecture up until today.
126.47999999999999,2.920000000000016, Today we're going to see how we can create our own object types.
129.4,3.4799999999999898, So to do that we have to understand the following thing.
132.88,1.759999999999991, And this is something I'll keep repeating today.
134.64,5.1200000000000045," So once you decide to create an object type, or every one of these objects for example,"
139.76,3.1599999999999966," has been created using some blueprint, right?"
142.92,2.960000000000008, And when you're creating these objects you need to think about two things.
145.88,2.9599999999999795, The first is what data will represent this object?
148.83999999999997,3.480000000000018, And the second is what behaviors will this object have?
152.32,3.0," Now the objects up here are pretty simple, right?"
155.32,5.039999999999992," The kinds of data that represents this integer is, well there's no data really."
160.35999999999999,1.8000000000000114, It's just the number itself.
162.16,3.8400000000000034," But it has some operations, some things that you can do with this integer."
166.0,5.680000000000007, Now the data that represents a list is going to be different than the data that represents
171.68,6.47999999999999, an integer because a list is kind of made up of a sequence of numbers or objects.
178.16,3.9199999999999875, And then the data that makes up a dictionary is completely different than the data that
182.07999999999998,4.240000000000009, makes up the list because a dictionary has entries where each entry has a key and a value
186.32,3.3600000000000136, pair and then you have a bunch of these entries.
189.68,3.8000000000000114, So the data representing each one of these objects is different and we're going to decide
193.48000000000002,3.799999999999983, what data represents the new objects that we want to create.
197.28,3.8799999999999955," And of course this is something we've known from the first lecture, the kinds of ways"
201.16,3.6000000000000227, that we can interact with these objects is also different amongst all these different
204.76000000000002,1.759999999999991," object types, right?"
206.52,6.599999999999994," So in terms of terminology, when we create an actual object that we want to manipulate,"
213.12,2.759999999999991, we call it an instance of a type.
215.88,5.159999999999997," So this specific number, 1234, is an instance of an integer."
221.04,6.920000000000016," And this specific sequence of characters, lowercase hllo, is an instance of a string."
227.96,1.5199999999999818, All right.
229.48,5.599999999999994, So the idea of object-oriented programming is basically that everything in Python is an
235.07999999999998,4.560000000000002," object and this we've talked about when we were introducing functions, we treated functions"
239.64,1.8799999999999955, like objects.
241.52,4.840000000000003, And what that means is that we can create new objects that have some type.
246.36,5.280000000000001, So we actually create these very specific objects that we can manipulate and we can also
251.64000000000001,1.2399999999999807," destroy the objects, right?"
252.88,2.8400000000000034," So you can create them, manipulate them, and destroy them as you will."
255.72,3.1599999999999966, But each one of these objects has a specific type.
258.88,4.600000000000023, So let's talk a little bit more about the data abstraction.
263.48,5.600000000000023," So once you have an object that you'd like to create, so think of anything in the world,"
269.08,6.480000000000018," some something, the two things that you need to think about are what is going to be the"
275.56,4.240000000000009," way that you represent the object in terms of data, right?"
279.8,3.3999999999999773, And the other thing is what are the behaviors of this object?
283.2,5.920000000000016, How can other programmers or other objects interact with this thing that you're creating?
289.12,4.9599999999999795," So when we're creating our own object type, we have to think about these data abstractions,"
294.08,1.0, okay?
295.08,2.0400000000000205, So let's take a more sort of real life example.
297.12,5.360000000000014, So let's say I have these two very specific cars that actually exist in the real world.
302.48,4.079999999999984," So we can actually drive these cars around, we can manipulate them, right?"
306.56,1.3999999999999773, They have already been created.
307.96,2.7600000000000477," They are actual objects, right?"
310.72,5.159999999999968," Well behind the scenes, these objects were created using some blueprint, right?"
315.88,3.480000000000018, This blueprint is not an actual tangible thing.
319.36,6.439999999999998," It's basically some abstract notion of how to create those specific objects, those specific"
325.8,1.5600000000000023, cars.
327.36,6.1200000000000045," So as we're thinking about creating our own object types, we have to think about design decisions,"
333.48,1.0, right?
334.48,3.839999999999975, If I want to create a blueprint for a car that somebody can then use to create an actual
338.32,4.240000000000009," car in real life, how do I abstract the car?"
342.56,4.199999999999989," And as we're creating these objects ourselves, we get to make these design decisions, which"
346.76,1.32000000000005, is pretty cool.
348.08000000000004,4.079999999999984," So if I were creating this car, right, the blueprint for a car, I would say, well, I'm going"
352.16,3.839999999999975," to use maybe the length of the car, the width of the car, and the height of the car, and"
356.0,1.5200000000000387, the color of the car.
357.52000000000004,5.039999999999964, And those four data attributes will represent a car object.
362.56,2.0," But of course that's my design decision, right?"
364.56,4.400000000000034, If you are more familiar with cars or if you wanted to get into a more detailed description
368.96000000000004,6.599999999999966," or representation, you would also have a number for how many horsepower it has, how many"
375.56,4.520000000000039," doors it has, maybe how many people could fit, you know, other things like that."
380.08,4.9599999999999795, But a very simple data abstraction for a car is length with height and color.
385.03999999999996,1.0, All right?
386.03999999999996,2.5200000000000387, So that's data abstract.
388.56,2.839999999999975, So what data represents this object you're trying to create?
391.4,1.3199999999999932, Now how about the interface?
392.71999999999997,5.0400000000000205," Well, in terms of the interface, we decide what are some ways that programmers can interact"
397.76,3.8000000000000114, with the object or other objects can interact with this object.
401.56,6.239999999999952," So we could say that we could let the users change the color of the car, right?"
407.8,7.0," We could say that we can let the car make a noise, so honk the horn, could be maybe one"
414.8,3.0," thing, one function that this car could do."
417.8,4.199999999999989," And if we say honk the horn, then maybe you would print something to the screen, right?"
422.0,1.0, Something like that.
423.0,3.840000000000032," And then we can have the car drive from point A to point B, or we could have the car,"
426.84000000000003,4.479999999999961," you know, go in a circle, you could have the car crash on other car."
431.32,7.680000000000007," And all of these behaviors will are part of this, of this, the interface for this particular"
439.0,1.0, car.
440.0,4.079999999999984," But we're going to define them such that any car that we create from here on, any actual"
444.08,5.319999999999993," object that we create, we'll have all of these behaviors and all of these data attributes."
449.4,4.1200000000000045," So an example a little closer to home is the list, right?"
453.52,2.5600000000000023, We've been working with lists so far.
456.08,5.439999999999998," So behind the scenes, somebody created the data type list, right?"
461.52,4.639999999999986," So there's some code in Python that basically defines the data that makes up the list, the"
466.15999999999997,6.8799999999999955," data attributes, how is a list described, and the behaviors, the procedures, the functions"
473.03999999999996,2.080000000000041," that a list can do, right?"
475.12,4.519999999999982," So in terms of data attributes, well, there's many design decisions that, you know, whoever"
479.64,3.6000000000000227," decided to create this list class could have done, how could they have represented the"
483.24,1.0, list?
484.24,5.680000000000007," Well, they could have said, I'm going to allocate sort of a continuous block of memory and"
489.92,2.1999999999999886," your elements will go in that order, right?"
492.12,3.1999999999999886, From the smallest memory of value to the biggest memory value.
495.32,2.0, That's one design decision.
497.32,4.600000000000023," Another one could be that instead of allocating sort of a continuous block of memory, you could"
501.92,3.599999999999966," say, I can allocate memories here and there, that's okay."
505.52,6.600000000000023, But then each element in my list will then be represented by two things.
512.12,4.720000000000027," The first being the value at that location, and the second could be maybe another integer"
516.84,5.039999999999964, or something that tells Python which memory location to go to to get the next element in
521.88,1.3600000000000136, the list.
523.24,4.519999999999982," So both valid design decisions, I think Python did the second one."
527.76,1.0, All right.
528.76,4.480000000000018," So those are, that's how you represent the data that represents the list."
533.24,2.759999999999991," And in terms of behaviors, well, we've already been working with lists."
536.0,2.919999999999959," So we know a bunch of the behaviors that lists have, right?"
538.92,3.160000000000082," You can index into it, you can sort of list, you can append an item to the end of the"
542.08,2.919999999999959," list, you can get the maximum element within the list."
545.0,4.840000000000032," All of these different procedures, functions are things that you can do with lists, right?"
549.84,1.5199999999999818, And we've been working with them.
551.36,4.519999999999982," And we've been working with lists without actually knowing the representation, how somebody"
555.88,2.4400000000000546," decided to represent this class, okay?"
558.32,2.080000000000041, Which is pretty cool.
560.4000000000001,2.159999999999968," So a couple more real life examples, right?"
562.5600000000001,4.0," If we were to think about representing, you know, one of each of these."
566.5600000000001,2.840000000000032," So if we think about the object and elevator, right?"
569.4,3.080000000000041," Again, it's up to us to make the design decision."
572.48,2.4799999999999045," It's basically a box that can change floors, right?"
574.9599999999999,3.2800000000000864," So we could represent it using the length of width, the height."
578.24,3.480000000000018," Maybe we could also represent, which are all, you know, floats or something like that."
581.72,5.439999999999941, We can also represent it using the max capacity and the current floor it's at.
587.16,8.240000000000009," So all five of these variables, you know, together, values together, represent my elevator, right?"
595.4,2.080000000000041," And again, it's my design decision to do this."
597.48,1.4399999999999409, Yours might be different.
598.92,5.240000000000009," But in terms of things that the elevator can do, well, we can change its current floor,"
