start,duration,text
0.0,17.96," Okay. So last lecture, we started talking about the idea of decomposition and abstraction,"
17.96,3.719999999999999, and we talked a little bit about what that means and how it ties into what we've already
21.68,5.240000000000002," been doing. Today, we're going to do a real-world example of decomposition and abstraction,"
26.92,5.640000000000001, and then we'll see exactly how we can achieve this in programming. So let's start by talking
32.56,8.600000000000001," about an example in the real world, the smartphone. So a lot of us have it, but for a lot of us,"
41.160000000000004,5.359999999999999," it's really just a black box. For me, I know it is. For most of the people in the world,"
46.52,6.399999999999999, the phone is a black box. We basically view the phone in terms of its inputs and in terms
52.92,7.68," of its outputs. So the phone has some buttons, you can scroll, you can touch things, but we don't"
60.6,5.279999999999994, really know exactly how all of these buttons and scrolling and all these internal workings
65.88,6.560000000000002," actually do their job. And in fact, we don't need to know how they do their job. To us as the user,"
72.44,6.240000000000009, all we really care about is the interface between us and what task we want to achieve. Okay.
78.76,6.159999999999997," So what we need to know, that interface is basically the relationship between the input we give to"
84.92,6.88000000000001," the phone and the output we get. So when we push that button, the phone turns off. When we push"
91.80000000000001,6.640000000000001," this other button, the volume increases. Okay. And so that's the idea of abstraction. Right?"
98.44000000000001,5.439999999999998," The phone is basically abstracted away all of those hardware details, all of those"
103.88,5.519999999999996, implementations that make it actually work for the user. Right? So the user doesn't need to know
109.39999999999999,7.040000000000006," how it works in order to use it. Now, abstraction actually enables decomposition. What does that mean?"
117.32,7.760000000000005," Well, once we abstract away details, we can have different manufacturers working on different"
125.08,7.6000000000000085, components of the phone to build these different components. And if different manufacturers are
132.68,5.280000000000001," working to build these hundreds of distinct parts within the phone separately, they need to have"
137.96,6.47999999999999, some way to put these parts back together. And when they're working on their on their pieces
144.44,6.0800000000000125," separately, that's the idea of decomposition. How do they know that what they're working on will"
150.52,5.1200000000000045," actually fit in with the rest of the components? Well, they use the idea of decomposition. They're"
155.64000000000001,6.47999999999999," basically following a specification, they're following a set of inputs that may become into their"
162.12,5.759999999999991, component and a set of outputs that maybe their component needs to give to other components.
168.6,6.240000000000009, And all these different manufacturers that are building these different parts need to know is
174.84,4.719999999999999, that interface bit. They don't need to know how other manufacturers build their components.
179.56,6.640000000000015, All they need to know is what functionality those other components have. And so all of these
186.20000000000002,4.399999999999977, different manufacturers can build all these different components. The interfaces are going to be
190.6,6.47999999999999," sort of standardized, so to speak. And that's all that they care about. So once you know the"
197.07999999999998,5.760000000000019," interface, you can come together and put all these different components together to work towards"
202.84,6.239999999999981," a common goal as in to make a phone work. So this is true for hardware as in the phone example,"
209.07999999999998,4.0800000000000125, but it's also true for software. And that's exactly what we will be doing in this in this
213.16,6.639999999999986, lecture on functions. We're going to achieve decomposition and abstraction in programming. So
219.8,7.280000000000001, treating code as a black box and making a large program kind of splitting it up into these
227.08,7.1200000000000045," different self-contained parts. Okay, so in programming, we want to suppress details as well,"
234.20000000000002,5.52000000000001," right? Not just in hardware, like with the phone, we want to suppress details in programming as well."
239.72000000000003,8.0, And we do this using this idea of abstraction. So we will be writing code as we have already
247.8,8.0, been doing. With the thought that the code we're writing will be written only once. We will have
255.8,5.519999999999982, some functional piece of code that will do a very useful task. And then after we've written that code
261.32,5.360000000000014," and debugged it and made sure it works well, we'll treat that code as a black box. So from there on"
266.68,4.71999999999997," out, as long as we know what inputs that piece of code needs and what outputs that piece of code"
271.4,5.600000000000023," gives back to somebody else or to us, we don't care exactly how it does it. We just care that it is"
277.0,6.160000000000025," there and it is available for use. Okay, so today's lecture, we're going to be seeing how we can"
283.16,5.919999999999959, actually create these little functional pieces of code. We can then give these pieces of code to
289.8,4.079999999999984, ourselves. We can definitely use these functional pieces of code that we're written or we can give
293.88,7.360000000000014," them to other people so that they can use them as well. Okay, so we're going to write these functional"
301.32,9.120000000000005," pieces of code and we'll call them functions or procedures. And in fact, we've already been using"
310.44,6.800000000000011," functions, believe it or not. These three are examples of functions we've already been using in"
317.24,7.439999999999998," Python. So max is a function, so it's some useful piece of code that when we use it in this particular"
324.68,6.9599999999999795," way, it says it's taking in two inputs and it gives me back the biggest of those two inputs."
332.68,6.9599999999999795," The middle one, ABS is the absolute value function and its input is one number, an integer,"
340.28000000000003,7.839999999999975, and it gives back to me the absolute value of that number. And LAN is also a really useful one that
348.12,7.279999999999973, we've been using with strings and basically its input is a string and its output is going to be
355.4,5.2000000000000455, how many characters are in the string. So we've already been using functions. The point of
360.6,6.7999999999999545," today's lecture is you're going to start to write your own functions, hopefully useful ones."
369.4,5.920000000000016," Okay, so the idea of a function is that we want to abstract away exactly how that function"
375.32,6.319999999999993," achieves something useful, right? Some useful task. And so the way that we're going to tell other"
381.64,6.079999999999984, people how to use our function is using this idea of abstraction and we capture what the function
387.71999999999997,6.560000000000002, does with these things called specifications. They're also called doc strings and the doc string
394.28,5.0400000000000205, is kind of like a contract between somebody who creates this useful function and somebody who wants
399.32,5.28000000000003," to use the function. The person who uses the function might be you, the person who wrote it or it"
404.6,5.199999999999989," might be somebody else. And in the contract, the things that we're going to mention are what are"
409.8,7.1200000000000045," the inputs to the function? So in the length function, you know, it needs a string. What is the"
416.92,6.079999999999984, function doing? And what is the output of the function? What is the function give back to somebody
423.0,7.439999999999998, who uses this function? And we haven't actually done this explicitly but you've probably seen
430.44,6.399999999999977, this as you type your code in. So here's an example of the absolute value function and it comes
436.84,4.960000000000036," up with this little pop-up here whenever you type it in. So for example, ABS parenthesis,"
442.52,6.0," right here or if you hover over a function in your file editor, you'll see it pop up this little"
448.52,5.680000000000007, text box that says the specification or the doc string. And here you see exactly sort of the
454.2,5.28000000000003," signature of the function. So it takes in one input, the x, the value you want to find the absolute"
459.56,6.080000000000041, value of and then some text here which is what the function does. So the specification of the
465.64000000000004,6.079999999999984, doc string is literally just a multi-line comment. There's nothing special about it. As long as you
471.72,4.9599999999999795," kind of hit those points, the inputs, what the function does and what the function gives back to"
476.68,9.520000000000039," you, you've written a good specification. Okay. Oh, so I should mention that these contracts,"
486.2,6.160000000000025," even though I call them contract, they're not actually enforced by Python. So it's really just"
492.36,5.839999999999975, up to the person who writes the code to make sure that their specification is really detailed and
498.68,4.9599999999999795," your function does what you say you will, right? So if your function can take in both positive and"
503.64,4.8799999999999955," negative integers, for example, then you better make sure that the function itself doing whatever"
508.52,6.7999999999999545," task it needs to do can handle both positive and negative integers. So once we write these functions,"
515.88,6.720000000000027," we now have these little bits of code that perform some useful task, right? Given some input,"
522.6,5.039999999999964, it'll perform this task and give me back some output. And now that we have these different
528.4399999999999,7.759999999999991," little pieces of functionality, we can go ahead and take this large file of code, which you might"
536.5200000000001,5.519999999999982, write from now on and kind of see exactly which pieces of code maybe are getting repeated.
542.6,4.560000000000059," That's a clue that that's something that you can kind of abstract away into a little module,"
547.1600000000001,5.919999999999959," aka a function. And then you can just use these functions to break up the code, a very large piece"
553.08,6.159999999999968, of code into smaller little self-contained modules. And then maybe the bulk of the work that the code
559.24,6.400000000000091," is doing is just saying, hey, you know, this module, please give me this answer. And then this module"
565.64,3.3600000000000136, will give me the answer and then putting those values back together again.
571.16,4.8799999999999955, So these reusable pieces of code are called functions or procedures. We're basically going to try to
576.04,6.560000000000059," capture some sort of computation, a very useful task that you'd want to do over and over again."
583.4,6.480000000000018," And we're going to see some details about how to write functions, but essentially it's just going"
589.88,6.639999999999986," to be code that you've already been writing, just written in a special way that makes it reusable."
598.68,4.080000000000041, So we're going to have to kind of switch the way we've been thinking about code for a bit.
602.76,4.720000000000027," Now that we're introducing functions, because right now when we've been writing functions in a file,"
607.48,6.639999999999986, we basically write some code top to bottom. And then we think about that code as being executed
614.12,7.2000000000000455," line by line top to bottom. But now that we're creating these things called functions, little blocks"
621.32,5.279999999999973," of code that we can use many times in many different places in our code, we're actually going to"
626.6,4.559999999999945, introduce the idea of defining a function. So that means we're going to write a piece of code.
632.2,5.519999999999982, And all that piece of code is going to do is tell Python that this is a module or a function that
637.72,8.240000000000009, exists in my program. All we're doing is defining the function. But we're not actually going to run
645.96,5.519999999999982, the function when we define it. And that's kind of the difference that the way that we're going
651.48,5.2000000000000455," to have to shift our thinking here. So when you define a function, you just tell Python that here is"
656.6800000000001,6.0, some useful piece of code that exists that does something. But it doesn't actually run until you
662.68,6.240000000000009," call the function. And the cool thing about writing a function is once you wrote it once, you can"
668.92,6.0, make 100 different function calls to that one piece of code that you wrote later on in your program.
675.8,4.240000000000009," So you can call the function many times with different inputs to give you different outputs,"
680.04,5.439999999999941," but you only had to write it one time. So I would compare this to when we write code in a file,"
685.4799999999999,5.840000000000032," right? When we write code in a file, yes, we can write a whole bunch of lines, but this code"
691.32,6.639999999999986," isn't running as we're writing it, right? We have to actually push the run button to run that file."
698.7600000000001,4.0," So similarly, when we're telling Python that I'm going to create this function that does something"
702.7600000000001,7.279999999999973," useful, it's not actually running those lines. We have to tell Python that we want to run this function."
712.2,4.960000000000036, So the first thing we're going to do in this lecture is just actually create a function. I'm
717.16,4.480000000000018, going to show you how to define a function. So tell Python that this function exists. And then we'll
721.64,6.079999999999927, see how to actually run the function to give us some useful values. So the function characteristics
727.7199999999999,5.920000000000073," are going to be the function has to have a name. So just like when you create variables, right,"
733.64,5.919999999999959," that store some useful value like pi to 20 decimal digits that you want to reuse over and over again,"
739.56,5.920000000000073, we're going to create a function and that name is kind of like a handle for us to refer to this
745.48,6.639999999999986, large chunk of code that does something useful for us. A function has some inputs called parameters
752.12,6.8799999999999955, or arguments. It could have no inputs or more or one or more. And a function should have a doc
759.0,5.440000000000055," string. So this is the specification. Again, just a multi-line comment that tells the user, the"
764.44,4.719999999999914," person who wants to use this function, the inputs, what the function does, and what the output, or the"
769.16,7.039999999999964," return, or whatever this function will do for you. And then the body of the function is just Python"
776.1999999999999,5.360000000000014," code. Exactly the kind of code we've already been writing except not wrapped in a function, right?"
781.56,4.639999999999986," So if you found yourself writing a piece of code that did something useful, you can totally wrap"
786.1999999999999,5.680000000000064," that in a function and we'll see how to do that today. Right, so the body of the function is just"
791.88,5.919999999999959, a bunch of lines of code that do this useful task. The only difference in the body is that at some
