start,duration,text
0.0,19.48," All right, let's get started."
19.48,6.719999999999999, So today's lecture is lecture 3 out of 4 on the idea of object oriented programming
26.2,4.239999999999998, and creating our own object types through Python classes.
30.439999999999998,2.8000000000000043, The majority of today's lecture will be on this idea of inheritance.
33.24,4.68," But before we get there, I'd like to do a little bit of a recap of the big things"
37.92,2.1999999999999957, that we've seen already.
40.12,3.720000000000006," And this particular slide, I've got six different objects."
43.84,3.239999999999995," But the three on the left can kind of be grouped together, right?"
47.08,3.1200000000000045, We know that they are kind of cat.
50.2,3.1599999999999966," And as such, we know that all these cats have,"
53.36,3.520000000000003, we can describe them using some common properties and common behaviors.
56.88,6.999999999999993," So for these cats, I would say that all these cats have a name and age and a color associated with them."
63.879999999999995,6.52000000000001," So I, the items on the right, those three objects, I know they can be categorized together."
70.4,3.1999999999999886," Let's say that they're wild rabbits and let's say that for the wild rabbits,"
73.6,1.6000000000000085, I don't actually give them a name.
75.2,3.5600000000000023," So I would categorize them again using common properties,"
78.76,3.839999999999989," properties just an age and a color, no name."
82.6,4.760000000000005, And then those three objects on the right also have a common set of behaviors different
87.36,1.3599999999999994, than the objects on the left.
88.72,4.11999999999999," And so we're trying to mimic the idea of these categorizations,"
92.83999999999999,3.1200000000000045, data types that we see in real life.
95.96,0.9599999999999937, Okay.
96.91999999999999,3.8400000000000034," So a little bit of recap, right?"
100.75999999999999,5.240000000000009," When we define our own data type in Python, we decide on a bunch of attributes."
106.0,4.159999999999997, And attributes can either be data or they can be procedures.
110.16,5.400000000000006," The data is, you think of them as sort of what variables make up your object."
115.56,1.7199999999999989, And this is something that you decide.
117.28,7.039999999999992," So for a abstract idea of an animal, well, we can just say that we can describe an animal by its age."
124.32,3.5200000000000102," So how long it's been alive, right, since birth."
127.84,6.639999999999986," In terms of procedural attributes, these we implemented using methods in Python classes."
134.48,4.0," And these are the idea behind these is just how can somebody,"
138.48,3.5200000000000102, or somebody who's creating an object of this type manipulate the object.
142.0,3.0, What are some ways to interface with this object?
145.0,3.319999999999993," So our coordinate class, we, one of the more interesting things,"
