start,duration,text
0.0,13.44," All right, let's get started."
13.44,7.160000000000002, Last lecture we began talking about an entirely new topic in computer science and we began
20.6,5.119999999999997, learning about how to figure out the runtime of our programs.
25.72,6.520000000000003, So we looked at how to actually time the program by figuring out exactly how long it takes
32.24,2.559999999999995, and then how to count the number of operations in the program.
34.8,4.280000000000001, Today we're going to do very same thing to begin with.
39.08,3.760000000000005, So for the first half of the lecture we'll time a bunch of programs and we'll count the
42.84,3.039999999999992, number of operations just like before.
45.879999999999995,3.8800000000000026," But we're going to do them in a context of slightly different, slightly more interesting"
49.76,5.839999999999996, programs or functions involving just pure numbers as our parameters and then functions
55.6,3.240000000000002, that involve lists as our parameters.
58.84,3.6400000000000006, That'll be the first half of the lecture and then from there on we're going to look at
62.480000000000004,4.159999999999997, the idea of order of growth which is kind of what we're building up this set of lectures
66.64,1.519999999999996, to and then the order of growth.
68.16,6.400000000000006," There'll be a little bit of math, a little bit of graphing but not too much and then we're"
74.56,6.1200000000000045, just going to see how to actually evaluate the order of growth of functions from there
80.68,1.1999999999999886, on out.
82.88,5.319999999999993, So let's begin by just figuring out the run time of our programs.
88.19999999999999,4.0, This was a really quick and easy way to first figure out exactly how long our programs
92.19999999999999,1.0, take.
93.19999999999999,4.920000000000016, So last lecture we imported this time module and we're doing that again this time.
98.12,10.319999999999993," But instead of actually running the time function that we had seen last lecture here, instead"
108.44,7.0, of running the time function which gave us this sort of global absolute time since some
115.44,4.0," date in the past, we're going to run this slightly different function called performance"
119.44,1.0, counter.
120.44,5.799999999999997, This is what is typically used in the real world to figure out how long an actual program
126.24,2.200000000000003, or function takes to run.
128.44,2.6399999999999864, The reason we're using this is because it's more accurate.
131.08,7.360000000000014, So the time.time function that we use last lecture gave us maybe precision to one time
138.44000000000003,4.280000000000001, sent negative three or something very big like that.
142.72000000000003,5.519999999999982, The performance counter can actually give us precision to something that's a lot smaller
148.24,3.4000000000000057, so maybe one time sent negative eight or something very small.
151.64000000000001,6.560000000000002, So we'll be able to see the timings of some functions that were basically zero in the
158.20000000000002,1.6800000000000068, last lecture.
159.88,5.840000000000003," Okay, so just a quick review of how we actually get the time that a function takes to run."
165.72,5.439999999999998, We run this performance counter time and this one gives us not an absolute time but more
171.16,5.640000000000015," of a shorter time frame, not from some time in the past."
176.8,4.559999999999974," And the performance counter is very useful when we're getting these dTs, right, the difference"
181.35999999999999,1.6000000000000227, in some times.
182.96,4.719999999999999, So we're running the performance counter to get the quote unquote starting time.
187.68,4.8799999999999955," We run the function, we run the performance counter again to get the quote unquote stopping"
192.56,3.5600000000000023," time, subtract the starting time to get the dT."
196.12,6.240000000000009," Okay, so and then we will print that time to see how long the function actually takes to"
202.36,1.0, run.
203.36,2.1999999999999886," Yeah, that's the way I said."
205.56,6.8799999999999955," Okay, so we're going to look at two different functions than last time but they're going"
212.44,4.200000000000017, to have sort of the same overarching themes that we saw last lecture.
216.64,4.319999999999993," So the first function we're going to look at is called convert to kilometers, taking"
220.95999999999998,4.439999999999998, in some miles and returns the value in kilometers.
225.39999999999998,3.480000000000018, And the second function is a function named compound.
228.88,3.0, So this one should seem very familiar.
231.88,3.719999999999999, It will bring flashbacks to problem set one.
235.6,5.639999999999986," It's a function that takes in a monthly investment, an interest rate for the month, and some"
241.23999999999998,3.640000000000015, number of months to invest that much.
244.88,3.8799999999999955, And it returns how much money you've made over those number of months.
248.76,5.240000000000009," So you can see here you have an total initialized, a loop that goes through that many months,"
254.0,3.8000000000000114, and it updates the total based on the interest rate and how much money you have there right
257.8,3.079999999999984, now plus whatever you've invested for that month.
260.88,4.160000000000025," Okay, so the three questions we're going to answer just like we answered last lecture is"
265.04,5.7999999999999545," how long, natural seconds does it take to run these functions, which input parameters does"
270.84,2.4399999999999977, the function actually depend on?
273.28,5.560000000000002, And do these two functions actually run for different amounts of time?
278.84,1.759999999999991, And sort of what is that difference?
280.59999999999997,3.2800000000000296," Right, does one run in 12 seconds and the other one run in 0.5?"
283.88,4.9599999999999795," Sorry, what is the actual time that it takes for them to run?"
288.84,4.9599999999999795," So this is our code, so these are the two functions before we go on."
293.79999999999995,2.8799999999999955, Let me just show you how we're creating the inputs.
296.67999999999995,3.7600000000000477," So just like before, we're creating a list of all of the different inputs we're going"
