start,duration,text
0.0,13.44, Let's get started.
13.44,2.8400000000000016, So today's lecture will be super short.
16.28,5.559999999999999, So I wanted to give you guys an extra bit of time to work through three programming problems.
21.84,6.080000000000002," But the actual lecture part, we're going to switch gears a little bit and we're going"
27.92,7.0," to start talking about something more theoretical, which is how to figure out whether the programs"
34.92,3.759999999999998, we write are efficient and how efficient are they.
38.68,5.480000000000004, So we're going to do that today using the idea of timing our programs and accounting
44.160000000000004,2.3200000000000003, number of operations as I'll describe it in a little bit.
46.480000000000004,2.3599999999999994," But first of all, a little bit of motivation."
48.84,4.0, So why do we actually care about this topic?
52.84,5.32, It's a topic that's a high research area on computer science.
58.160000000000004,3.039999999999999," So far in this class though, we've emphasized correctness, right?"
61.2,6.0," In problem sets, the unit tests check whether the programs you wrote were correct."
67.2,6.400000000000006," In quizzes, we basically look at how many test cases you pass to determine the grade."
73.60000000000001,4.920000000000002," But these days, we actually have a whole bunch of data coming at us."
78.52000000000001,2.759999999999991, So we have a lot of data that we need to analyze.
81.28,5.319999999999993," We need to read, we need to visualize, we need to make sense of."
86.6,4.560000000000002," And so the programs that we write, yes, they have to be correct, which is a large part"
91.16,3.280000000000001," of it, but they also have to be fast, right?"
94.44,6.680000000000007," So if it takes a year to analyze a bunch of information on YouTube videos, nobody's"
101.12,2.4399999999999977," going to really want to wait that long, right?"
103.56,5.640000000000001," And so we're going to emphasize in the next three or four lectures, I forget exactly"
109.2,5.239999999999995," how many, but the next little section in this class, the idea of how to determine the"
114.44,2.719999999999999, efficiency of our programs.
117.16,4.719999999999999," So when we're talking about efficiency, we can talk about the time efficiency of programs"
121.88,3.0400000000000063, and also the space efficiency of programs.
124.92,3.0799999999999983, And usually there's going to be a trade-off between these two.
128.0,4.840000000000003," So very rarely these days, can you come up with an algorithm that's both efficient in"
132.84,4.240000000000009, time and space compared to algorithms that are already out there.
137.08,4.800000000000011," So usually there's a trade-off, and the most, the best example is the one that we saw"
141.88000000000002,1.3599999999999852, with Fibonacci.
143.24,4.560000000000002, So we saw a code that was recursive to calculate Fibonacci.
147.8,4.0800000000000125," So Fibonacci of N was Fibonacci of N minus 1 plus Fibonacci of N minus 2, right?"
151.88000000000002,3.0, That was our recursive step.
154.88000000000002,7.119999999999976, That program that was recursive took something like 30 million steps to calculate Fibonacci
162.0,1.240000000000009," of 30 something, right?"
163.24,2.680000000000007, It was 30 million recursive calls.
165.92,1.5999999999999943, Which was pretty slow.
167.51999999999998,2.4399999999999977, It took a couple seconds for it to run.
169.95999999999998,3.0, But then we saw a version with memoization.
172.95999999999998,1.200000000000017, There's no arm missing there.
174.16,4.199999999999989," It's just memoization, sort of the process of keeping a memo through a dictionary in"
178.35999999999999,2.0800000000000125, that particular case.
180.44,5.8799999999999955," And the memoization idea was that we would take some values that we calculate, and as we"
186.32,2.4799999999999898," calculate them, store them in the memo."
188.8,8.719999999999999," So in the memoization example, we had given up some of our memory to store these values"
197.52,1.6400000000000148, so that we didn't have to compute them.
199.16000000000003,5.199999999999989," And in the process of doing so, we had a program that ran really, really quick, right?"
204.36,4.439999999999998, Much quicker than the plain recursive version that we had originally seen.
208.8,1.3600000000000136," So there's this trade-off, right?"
210.16000000000003,4.47999999999999," Where you have a program that's fast, but might store some values and take up more memory,"
214.64,4.9199999999999875," or a program that doesn't store anything, but then is not going to be as fast."
219.55999999999997,5.360000000000014, It's going to be slower because it needs to keep computing a bunch of different values.
224.92,5.599999999999994, So what we're going to do in this lecture is kind of show you a very simple way of figuring
230.51999999999998,3.480000000000018," out how efficient our programs are, which is we're just going to time them."
234.0,4.279999999999973, And then we're going to count the number of operations that these programs take.
238.27999999999997,3.440000000000026," But we're going to do so, sort of with the idea in the back of our mind that there's going"
241.72,4.1200000000000045, to be a better way to figure out the efficiency of these programs.
245.84,4.960000000000008," And ultimately, we don't really want to figure out the efficiency of an implementation, right?"
250.8,7.759999999999991, An implementation means you implement a program that finds us some using a while loop.
258.56,3.2799999999999727," I implement the program to find us some using a for loop, right?"
261.84,4.2000000000000455," Those are two different implementations, but at their core, the algorithms or behind"
266.04,2.2399999999999523, the scenes is going to be the same.
268.28,4.9599999999999795, And so what we want to do is to try to figure out how to evaluate algorithms as opposed
273.23999999999995,1.6000000000000227," to these different implementations, right?"
274.84,3.480000000000018, Because each one of you is going to come up with a completely different implementation
278.32,1.599999999999966," for today's quiz, right?"
279.91999999999996,1.080000000000041, But I don't want to evaluate that.
281.0,3.5599999999999454, I would like to evaluate sort of the algorithms behind the scenes.
284.55999999999995,1.0, Okay.
285.55999999999995,5.400000000000034," So we're going to do, like I mentioned, we're going to today look at measuring how long"
290.96,3.0, our program takes with an actual timer.
293.96,5.319999999999993, And then we're going to also count how many operations our program takes.
299.28,2.8000000000000114, And then we're not going to look at this other abstract notion.
302.08,3.839999999999975, We're going to look at that next lecture.
305.91999999999996,3.1200000000000045," So today's lecture, we're going to use another module."
309.03999999999996,4.0," We've been looking at modules in the past couple lectures already, right?"
313.03999999999996,4.920000000000016," We've seen the random module, which helps us deal with random numbers."
